order_id,product_id,seller_id,price,shipping_charges,sales
WxHaBzzqRuvp,lZK42Qj7iJis,h5jBMl1c5nuX,24.1,34.33,58.43
aJW76CjsQgNV,nQ0gBcgbazgs,6uVsdw6QHORc,97.06,55.54,152.6
AJ1w64YElyf3,RqRWzMB3GnsD,R4J11JRqtn5M,24.12,38.3,62.42
9CUyqMcOrJeH,ZIdzFs7F6Xvn,2jTASjIU2rIf,142.2,10.85,153.05
07zRdCRC2F6Z,spDJkvBCfkVi,LWDhDrMk55bN,29.95,21.05,51
ornlVZ3xjAdr,TqaUsJFePVGf,TuPm19CMKvrM,475.6,11.39,486.99
k4Tzr6MMmlGF,4Ofji8gFNVNo,cI3QJr02aUmP,395.6,36.07,431.67
uUtD8fwEp3rf,DwErrH6eI5GJ,0Mzbc3aACMOQ,10.35,12.25,22.6
kIlHi4Kzkdgr,kvsjfg9Nyg3K,cg1i1HoJJWle,107.61,29.76,137.37
zTsAcKgTuz5M,7lDCuxphhOcw,4x6Z2AgJ9ya3,359.6,22.49,382.09
9avv8I0HeGMb,SLTlrWtcYt1m,r7VxefoTVHbb,4099.99,33.91,4133.9
ggKIe2th1wo8,xfYlpYUhUDQG,K0qPVGdA91KO,495.95,55.13,551.08
KCdKnj2BVLTy,zGFrcxYFs7X2,zYyNXNKVF2Bn,109.82,6.08,115.9
oo0NATPE2h27,rHSTHjYFnJS8,g6AdzghqF6DD,38.94,60.79,99.73
KvO0uvFDCPNN,rzLneTyAjkOh,CYe0rVOTbNZ3,403.9,21.35,425.25
DICf5SznSQpY,4VabjHE92lco,Dq9vmUTxeFxh,97.05,55.54,152.59
S6UP9PIleWOQ,SeW2lg8f8CMx,56DLys9ECuwq,161,2.46,163.46
LYQrYzqmome6,Ismn2sxO1CTc,8cMMpAAFEsxE,215,20.9,235.9
QEip3tEyaBxi,cZIsaRG9kmEe,7OKhjPME8ZK3,188.8,97.74,286.54
Kbbu1nuIvRUX,Ww5tXEpeyZTN,NtrpJLeuCNTP,95.74,16.58,112.32
IfGKqYIhDYiE,0V2f5ia8ukKG,Mi2ZCclAh7t8,451,55.51,506.51
rJ27Wta2OX0T,a7GwjDDa4Qa0,UOGIrJtSldvd,518.18,34.33,552.51
JEsUshFjePGp,9NwzO0Pm0fDM,r7VxefoTVHbb,692,2.75,694.75
nwKqaxpBuG5G,27O0he9UZll1,wAgnN3eGF2Af,107.63,409.68,517.31
V3GsfGHZQ1Et,QzAC1fDWMbmk,ShJbjTW0ZGor,26.68,147.57,174.25
XvfPvs5bTZsf,2W2riQzt9Heq,Djfhy4pnkKOC,99.8,22.86,122.66
ZeAgphMGSO2m,tQaGRnqt27OZ,0LjmES9V5fHW,19.04,17.65,36.69
CszWrA9YTlPu,yC8GTlBDlTbh,RKad98cTxhSb,46.2,6.87,53.07
hqPRm1HhR8eM,HksoLKL5Q7Ov,AvTLykupHOIB,48.65,22.95,71.6
Um9MuviOHS6Y,vs9KE60bNjLH,yGbPyLPc8PmT,518.18,12.28,530.46
1B8Sf4ezfOqq,FmAW3YDKuBnK,xlwedf1VX1YA,491.99,6.87,498.86
NTOx2wQYoRLx,WciyMxquwo1P,SgeUigb5Vbiv,252.99,25.94,278.93
nnt7PIKiDFK9,N95a8zDus3tZ,EGW4UK5bOeEZ,13.1,68.45,81.55
bxmIrGrd5GZS,RG8J0M2cFBsm,yltqvkLskQa3,820.05,12.28,832.33
JrEcCZFs8vUr,O332ZRndALYI,yKLv906bPfTs,2899,38.26,2937.26
lPdEEyg3rqps,uwEOSUWL1zOy,RKad98cTxhSb,56.89,31.84,88.73
OQdJpx1w6lvX,h6DZ76JHcZ0o,4rtH6c1PSmrF,28.82,52.85,81.67
9Jq6JQgwpIpX,tNPYEvYHKGbi,fBHtndjqwueV,37.5,34.33,71.83
sQW0EhZrwNOU,4Hx4DT0Rrgm9,jcGSXQvdyg7M,599.39,67.53,666.92
dpmRWhJwRBRh,vy52fMj7mtv9,JX4iwTS6jjJU,42.89,47.55,90.44
DrgQ6hEluhvf,BDySfSd9Agjm,ElULPWS11hxk,58.1,73.45,131.55
X3u46C9fkKov,7hVu8kXoDwOa,cLUNVSgUkZHq,67.99,51.45,119.44
PenaRMIbOisq,5RlYnlEhpCUL,YVBAT3QqF9Qj,624.75,13.5,638.25
SAp25lzxFq1w,ySvJYiyHZlgN,cUn7dujqBetE,27.8,43.91,71.71
zJmQLbBQYvJs,BaANjB9EEfq9,av5Z5qCPm4CE,2899,7.52,2906.52
47vPjCsK7lz3,ErFrLlvRHABX,hILGUrNw4RPI,399.2,109.3,508.5
HqnYurMT9oQ5,uDIWaQnuUe37,TuPm19CMKvrM,117.56,45.7,163.26
uUgtgG6MYaQk,CY8OZ3lT9uqB,sevytuBWdSFl,2899,2.46,2901.46
75Od76l8z4uy,WebLxotSimRM,0HbVEHMspxA1,137.88,12.63,150.51
ZuPOCM9mXsJS,0UOulY5bfHxj,l1pYW6GBnPMr,820,47.55,867.55
wh3HGNleSDFw,5a3fOLvOnQ3s,coi9xkdo66JI,136.12,18.76,154.88
fjCpqhKCy9PP,N0IkmWyLeqmC,4IiIVG2r4bWO,111.27,92.95,204.22
jdkR9ARdj1dU,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,28.61,85.5
TsrLP9hlfD4D,jyqvHPkDKFDV,DHOPtCppeECW,820,38.66,858.66
DDyv5foDc43l,JIMjxd3WQN7f,tNJnfkCxzhmN,37.89,237.84,275.73
7YayTMmuaIFM,6x55o5qBS9dl,k9fXUXpwzKoc,72.4,32.34,104.74
vCpK1YRy2RsM,gBJ4mtjdcfRc,2jTASjIU2rIf,97.44,23.6,121.04
UMmQ4bPLNq3B,Xoy6pQWdixj0,WmtMR3pMZ4JQ,399.2,23.6,422.8
JViCUEzjCMYD,0VohGytKhDm1,TD2AMTmc5Ixg,116.11,47.55,163.66
EPK16tiR4Fik,mc7kVFestrTm,9OW1ODEpHxLL,125.46,34.42,159.88
5dkAsBihjc9V,Y6z2ccr6ILTJ,g6AdzghqF6DD,40.5,51.45,91.95
hmTTm7ri5ONU,IbGP2JJxvm8D,TBkUw9PKrND5,119.88,51.45,171.33
FcstjZ5YK8xk,RiFfG54dRjpm,qlWrFf4tJjSk,103.01,83.9,186.91
oDnLEUeRcV25,WPzpXODPSR9z,7UAn1OyDurtG,820.05,55.54,875.59
ipF3Nnnf9XVd,l2k1XPbM32KE,Ivbw25fb5t2Z,71.8,29.34,101.14
ucPf2Un5ngPx,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,45.53,102.42
tbUjhSiMU431,fJOMyLSpholI,ruq0u2ZpAMDr,127.77,2.46,130.23
i8U6vOpJy9am,9M7QLF4ZKxf1,BnvXJ0H2aMk7,136.97,30.72,167.69
Hng1LjO9FdRy,zPNHlV4SoHYN,BbnzzKlK68by,127.99,41.54,169.53
rWnpjT5gCiBc,cam9nAxaKsns,yWUu6WhwFUAg,820,70.82,890.82
arD84ff2esQi,1HszrAWRX7Hh,rA6aq9wj3MEo,518.18,59.47,577.65
XssnAlBoZoMn,XOEgZAoLRBBy,cGYqbZqqQHjS,58.2,102.77,160.97
0TPWUS65PvGS,hpms025LPgw1,4mKqWzXFLaBt,357,35.46,392.46
aMQ1e7W4cSpQ,qLmbezdk0K5o,AvTLykupHOIB,33.57,87.87,121.44
G1GoOwaDlgh6,vIDG7lMnZYAh,FDJOy3Tl4fuP,115.92,245.75,361.67
ZqRQVaFYkktf,7grztYpCkySJ,K0qPVGdA91KO,1001,42.02,1043.02
PtmVApSK0tdJ,TKKbYdIJU3B1,oMX7XDg7PCkP,58.1,29.96,88.06
RhgONhWyFy2m,KHyBTQRk7WaB,TKLLXSshsm0b,162.38,116.88,279.26
1Z8sSYTp3Nc0,SA8hOJTcheTS,Mi2ZCclAh7t8,72.6,25.26,97.86
s0eRuD9CM0SP,TdkbfqAVEMjI,05nIYpVrMwiz,652,60.07,712.07
UJPh8QjKF1CM,WpdsYw5xYob8,yJyItN8uakce,1899,38.63,1937.63
rPXS13G89cro,vndXhZ66Bwpl,1DpugyRBC5sk,188.8,13.27,202.07
39h7JNYerCO9,59UfO8Bf8M7c,RNBdBKsXebna,517.65,135.82,653.47
shqiKeMiyEiK,HpMbJAttOmXr,UOGIrJtSldvd,148.5,2.63,151.13
AEj3zJTGJONc,Ox0v05C8MUXC,LDwBM8FTDl45,53.99,29.05,83.04
8oMEvZPMVC0k,hfEa3c65LTA2,0Mzbc3aACMOQ,71.8,128.17,199.97
bAqq2QDXQUmW,CpeCg2UGCL6P,AvTLykupHOIB,2600,2.46,2602.46
LLoAqUJfc09W,jzigH6qtRXDe,XiLZgWSbLbMn,75.25,24.81,100.06
H2ft2S2kJx32,dAz11YkQkoue,TuPm19CMKvrM,59.21,32.34,91.55
NYLGuqaplSE4,QuqRbGL6A1oM,qMSMJjxggK58,125.46,110.04,235.5
pzXshEkPRUoy,bwQXtE8Q07eB,DQDmbEDffCF1,89.21,63.1,152.31
EaOI6E7VFHcM,XDUqkIcZu8dq,nhZiNyvHKd8H,42.89,32.34,75.23
bF2TQiX92VAJ,dwytG9eu0Vjc,8CQ9epWunOJD,220.33,45.79,266.12
YpaOAd1q4gik,0vbEvli2JYJu,RKad98cTxhSb,95.03,57.81,152.84
kAF4OSLSQisx,PaQRmMWcVBvM,c9lDHwa1ASLS,389.89,94.98,484.87
0zKlqa99fz4v,AMKIgKd1s17B,TuPm19CMKvrM,333.5,31.07,364.57
atGfXRkBXzon,7SbxZe82YD4g,2Vzr14MB7bRD,849.5,64.25,913.75
WvZ48lc1YElJ,oNBT9lah5Egv,dHUHvmn8Gewy,127.77,55.54,183.31
Hxbh64TgPxly,wdV7yJzaz3Su,coi9xkdo66JI,107.63,49.61,157.24
OqbSnvefUdU3,XLi2IP8iSTkz,lnlVtFwIRIx1,128.99,24.48,153.47
vtnTBNtYYZGC,nXZPk6g0AKxS,XePbD5Ocm6Yk,4590,7.45,4597.45
kKqQHjaGXje4,5EFBA7VYOItK,7OKhjPME8ZK3,261,171.5,432.5
ogw0PDqNNGjv,zQt72EVh614I,4x6Z2AgJ9ya3,359.6,38.58,398.18
pJaTGWHtKubI,VKgcJpdLuazO,X5fhqRmuvQ9Z,223.87,68.61,292.48
jhKc1Gtra7Ak,tnxZQTslZeod,T5TAziawiIyq,2799.65,12.99,2812.64
9Dv3W3flhyD9,0vbEvli2JYJu,RKad98cTxhSb,95.03,19.31,114.34
HoNpV8X2RU50,g1JaB3uZKUna,YlP5976VHgAM,34.05,22,56.05
kCe6dyyWnSuV,qrVKo5hvgNGK,9fjbkM2d4br4,122.5,1.15,123.65
wOP0F7cE8V5B,oJfXwuzTqXXt,2jTASjIU2rIf,314.91,56.55,371.46
YqLEbcCVHVO4,FmF1LAxJQT2Y,eV7Woul7454D,26.77,95.42,122.19
dLXu7jYc52N6,sCONCvmO1cEY,0Mzbc3aACMOQ,136.9,18.24,155.14
utlZcwU7JaJo,NYNkSSfcHqxc,7HCsJ6MaICCQ,23.1,56.09,79.19
H6ZLqLguc17F,GFCjngsCRvG5,yrRN2gKIgYet,111.27,12.28,123.55
EctDS06KHrQJ,4VIws8ixtz0J,8cMMpAAFEsxE,144.97,32.34,177.31
sLj15goE6CjY,8J8YIZXGpQkN,DhnYfWO3PJ5F,40.8,0.75,41.55
yi0SxyKth2dT,wE7F0DudAbKe,CQsufpmy1WxU,156.9,6.58,163.48
fiFQUtcsX8hP,QGBG3TCQmfRU,2UV2zaeUhNyA,95,128.47,223.47
QphHIasiDDKM,LlYy2pEHWpUH,AHG0TE6bRNNY,57.89,6.87,64.76
47xPjjJJK6RA,X9sl5gbsIDb6,RKad98cTxhSb,95.03,6.41,101.44
gbWNDwpPCRjB,hrjNaMt3Wyo5,r7VxefoTVHbb,4099.99,9.09,4109.08
OISMtwjlQwpo,wdV7yJzaz3Su,coi9xkdo66JI,135.91,63.79,199.7
G6a92qgatr80,m4T0EVjCgjDz,Ty2rCht628LC,128.99,237.84,366.83
BVe7uliTabyS,wqw3gN63vI8l,h5jBMl1c5nuX,48.99,41.41,90.4
ATpjD8216fqc,lZDGl6LmFtuX,yHsOFiqVrV1u,399.2,11.09,410.29
0dNeSQ0HZ1zO,b5PPuieg4oSR,AtrLVfFKyuAA,37.84,40.84,78.68
fvN8Hn3GPrnl,7S070lOPq0nC,ARNPJQjYTDDb,420.07,34.33,454.4
wgjdeiI8jNfw,0pW0IKLw9f9p,yHsOFiqVrV1u,83.9,70,153.9
UvEvs24X794g,iq4RAnrKhh5d,YRYlK9uqyLE6,48.09,137.13,185.22
djvj3Ef6FmWX,pUYYUOv5kReh,lPSCBGdoINhH,100,29.63,129.63
GuyDTCNb35Gr,XKvL4Z4LUyv1,bHmT4AGsAi4X,115.32,27.04,142.36
vcWhWJ4syq2k,QQh3add5yA42,8cMMpAAFEsxE,97.07,61.32,158.39
nCLZZ0G0WXO3,I0uzNZalXa8D,mFvZj7UmZKhl,8.9,74.99,83.89
G8Ufngs9T5Mn,12Zf4858L215,G0dn1THyQchj,138.99,44.93,183.92
dYfcecuSjwBQ,MKtUvtXxB3tD,6RBm8XoBSX9U,193,42.14,235.14
aR32lIp8Hw3s,9AD7cilExilt,yWUu6WhwFUAg,518.18,80.96,599.14
I7On9tFHG2OS,tGSO5WHkuKRT,w64BqIsmpk4u,166.89,33.27,200.16
MXqAZycos6W9,bw4D1I6O0ayl,K0qPVGdA91KO,620.1,31.79,651.89
G8OoO6ecPv4M,XgcumoQ6U3d1,ER8FZFwxIvYa,198.5,20.54,219.04
427yMGDjaiqh,Ee60EscucY7b,PHpgfaOYXNWz,802.14,27.8,829.94
PYiulmTrKjcN,L3DZQCcfWUzo,QgSPgHi2XQs8,1663,9.18,1672.18
XvMjXZYxKVNk,Av9qNhMTTp0r,kku6xzBYlORI,29.86,11.33,41.19
037YAK9SNS94,jKmuQ6tq2G05,l1pYW6GBnPMr,548.35,20.9,569.25
E5kkclrrPQuQ,1ahO56JCSMBB,2a07LobkzHUx,266.55,56.78,323.33
i352Q9sU0SVt,bnoMLBwd3Fi8,3W9I1ZMht6Z1,193.8,25.51,219.31
3w2jeKUHjSJQ,M9GDo8dULT78,h4lcTgJTuj7f,387,30.66,417.66
fJvVyPN7ec9k,2vhjo4spWoIW,l1pYW6GBnPMr,548.35,8.16,556.51
dHXpOO3U4Kev,m0Lw8m6joRAS,AvTLykupHOIB,694.65,47.55,742.2
gf055sqhx2NY,71ovwVMAe2gO,yHsOFiqVrV1u,34,41.83,75.83
WlOPGrY12XkS,6YFpG4urkeVT,ruq0u2ZpAMDr,95.03,56.65,151.68
6SgkgOsSvu85,DeC2W2uQ4Aba,VbREMx1xh7Eb,236.52,47.55,284.07
znqin0waTHm6,V8yI27ur7Gd7,g5I2bqYppfrb,49.38,20.11,69.49
JWh2SknedvP3,AnCuDkubn12B,Gj8n4P6E111S,252.99,6.08,259.07
SKvVUSGAoLtm,kbaoSmgfO9zQ,yGbPyLPc8PmT,1899,30.66,1929.66
lUD25i74qUFi,oX8dgtFlR8Vj,T5TAziawiIyq,28.82,19.86,48.68
oUYHesOFS28o,AvHASJ9t26Se,D2CloMzrukOY,100,14.07,114.07
OQSdZM4XIazA,SmDj8phxORoR,IHL7YQnnU4LS,475,55.42,530.42
2omeCrlDnYhi,FfeUwHiAgOED,Cyl6PGvB25KG,42.89,20.9,63.79
ivinqLEr3TH6,3MVstNiTKcyW,tNJnfkCxzhmN,475,70.82,545.82
LKnIcQml0L41,XQnvUd50SsJQ,KMUPLmVqQPcw,849.5,104.77,954.27
DiyJC5lmQfFw,180EiHzx2LzG,3Q4DoxWsVAXa,34,36.77,70.77
du23qs7K08D2,SEqAMnrKLZMJ,16pMg4KJ3hIj,359.6,63.11,422.71
2CjanYjq0wsM,7tZV2OpLVZHg,nt1w9AssyxfU,6499,70.06,6569.06
02OJQy3nWaYc,NsfeYmlD6FXr,0IrmNDkZ8lJi,127.77,32.34,160.11
4jwMdsI7AG24,A3bK4ppc7swZ,TD2AMTmc5Ixg,215.94,32.34,248.28
SEDjuechgzsk,MHhBydYAtgZc,RKad98cTxhSb,53.99,87.83,141.82
kfNWJAigmptl,dDuLTn0jpFiQ,ygJs6VPSMZTk,219.77,63.45,283.22
GFj03MRljtq2,sHAWjPajN4AX,hB0eH2oAUtkk,1375,53.07,1428.07
melggTBoeAQY,sQiWgoLFwnSC,ONs5GBrcLy6N,465.52,19.1,484.62
ezb6iRpEWP6w,m9lIuV6TOthi,ItYhqrkUww7D,179.38,18.56,197.94
wyCluPrrrS2I,rPHF1KPQ5Dn9,2RAomcA7MaVK,145.69,20.9,166.59
W1sYQJ8w82Ff,bpHelH5DgqKR,rH2EKLLsqvkB,162.7,21.07,183.77
ZuwxMAtRdVDT,ZvqpPIcpiYHc,ItYhqrkUww7D,234.89,24.44,259.33
SPzzHP6YNb6a,FKoHGd43nb02,l1pYW6GBnPMr,820,6.87,826.87
dRxEjWnJIoI5,QLixEIIc9UKx,X5CIEdZN8XUU,18.99,105.62,124.61
mHqqGNf3J0tr,7XOLJxKCbp9s,67q38x7OSuqQ,292.99,44.26,337.25
3bBLST8rg75b,t2cv5m3Sgv96,K0qPVGdA91KO,161,46.14,207.14
uKxRt1HgmzSQ,OSLAZgbMzjDp,hFHzWXC7hUaR,438.99,23.95,462.94
H8Ti6Zm39k5G,nTdYWC9EsMzL,YlP5976VHgAM,145.95,50.28,196.23
ZSlTeZEd9Jbz,IewrGfQcUv4c,S6wdYSU1UPWL,151.8,23.29,175.09
TK15ltQPpIHy,mJ7guCvuzkKJ,vYu5aYeAvyzz,234.9,88.82,323.72
rHXQkS70MIW7,ZvqpPIcpiYHc,ItYhqrkUww7D,17.38,24.44,41.82
MmOzlp7RV41p,JmjiQqGlYuw4,C3gKEngLJiFT,42.89,58.31,101.2
9JrWJEtdJuaB,mKDM0qdFnNNd,mJYGJcjuy1Sl,211.91,3.6,215.51
O5M6qNPe2ASa,DKmP48nyzVP4,wM1mqnqet0rU,17.91,2.46,20.37
jbwq6aT3Z5KG,ZTsfMadzXGDu,s9PULoMk80qE,56.89,24.98,81.87
FIx33h7pfZKJ,vURaJshT9nD7,eoYO9MccUByn,692,18.4,710.4
JqwLuPiFw7MI,MRPhF0OtejZy,k6Ksam5fmXKf,676.97,10.44,687.41
NP0uOmMhzw1e,lpAQDjn7wroY,H8Ys0YKTGDmJ,150.82,39.98,190.8
0EPTjRCXRNEz,x20jczk3NgaG,3jwvL6ihC45G,26.85,87.77,114.62
1o8I99bPPiSt,bqnVB3j9ENoD,w64BqIsmpk4u,62.83,83.09,145.92
vD6o4FYYb9Pr,tfK6N5cTAvez,yGbPyLPc8PmT,518.18,24.73,542.91
8abHXPbY6jiy,huOtiYFnpes9,CYe0rVOTbNZ3,144.77,25.51,170.28
n3TlJjeFASUs,LK8UdqNUrRYm,ghsV9MAOkMh7,271,148.71,419.71
seyHF89tVDEp,laQC7lef0VVk,2UV2zaeUhNyA,18.04,39.96,58
KLhL6RzAWasz,7xeijYsOsixm,73jr4z4JJLzT,95.03,29.87,124.9
GEtuHQ6E5qu1,tfGdpvTdz73K,eYSq3CcxqlO4,515,50.28,565.28
HCdZTlHzfs9c,QgPbnYUK3dFZ,QwTHQ3NRUJGs,36.3,9.07,45.37
nt0jA2gZGk0U,1LoGNpatQYCz,TuPm19CMKvrM,117.56,25.26,142.82
mSh2Ap3dO45g,B9FQx5gN0UGM,cnRUSXBmaGmE,820.05,39.68,859.73
g6Rir1nvUPy5,33V4plGOGX4P,cLUNVSgUkZHq,54.98,52.46,107.44
6CIN6u3ITLyP,mrrAho0F1D22,NwPn61VaD1X6,759.99,22.11,782.1
5KdJoZvlmsuk,kIHhigDXYWfW,iI0tllyqGpka,74.65,22.18,96.83
fIx3vPwxQVko,45Rnu3rT3Smq,O4l9RWEDJzQi,76.25,38.92,115.17
kjKQTTFSTMR4,cF5TV5ou18Uv,tQFHgEUSAMiP,108,4.94,112.94
LJ09RZ4yxsbj,ii8N1s7yzFym,lTpUZrtW5FYQ,174,3.99,177.99
zHfdDzxnB0BV,Oup1xnSnzA2h,ER8FZFwxIvYa,692,22.56,714.56
7Hd6aGfDk8TQ,maEBWyAda6K6,2a51UHcJkdrn,215.94,47.55,263.49
HWw3Jlk7P7rA,smURhnJnDIl6,YVBAT3QqF9Qj,282,44.77,326.77
R13DggOS5lGQ,JMO1fdiVTpU8,ZsDn106jXrgr,71.8,32.99,104.79
DFBpxMmfmLVZ,T4RytrhXe0AL,Ien7ENq4obAW,23.1,19.61,42.71
PElYMfmaQgzy,4VIws8ixtz0J,8cMMpAAFEsxE,144.97,47.55,192.52
r6IH2cFFLUCW,Yh5mXA0ojtmr,MTCYzcZ3QMv9,50.4,31.55,81.95
6aiGjsQQ7Y9T,iJdP0fKYsE8c,Ek6ADNUZ7ej9,2120.39,41.24,2161.63
8feXdN5VSkhD,VBy6T8nuWyMy,tjn9TXOjEGlU,419.9,50.28,470.18
7LlX1U8dsudt,SLANLZkCbYI1,Mhg6gqpiKkO7,42.89,30.66,73.55
iyLAu6qTgPVb,Fc9ZKbiOfzQG,tQFHgEUSAMiP,113.54,20.77,134.31
UpQzLPVF9yfv,ahvLHagsHv9K,2a51UHcJkdrn,836.99,18.76,855.75
m1H2sG0OQjmz,4SUE9RLCcFB2,Sw86en7yweGi,123.47,13.07,136.54
dwJJGgDZ8PqJ,s284eb92Zw1i,UmQttOWjmUMt,95.03,89.36,184.39
ElucKCrFuz1d,sJWw9FrX5F6z,6Sep5eQn5vul,30.49,63.79,94.28
DC9vs82Om1z3,RmjZB4qPO1gp,2jTASjIU2rIf,265.9,38.66,304.56
spSWsIHeBkIX,9IFHM37yMutD,bl8PTwqK0kvN,399.2,19.67,418.87
wRf3qQoPhFTZ,AMKIgKd1s17B,TuPm19CMKvrM,28.55,33.9,62.45
nqgo3LoSstfH,EaDxdHadUWCv,aDQK7ytnBMNf,42.79,43.43,86.22
tKPBu0RNbnte,3zI1jIziB5No,2ZJaGRSW74BZ,419.8,32.26,452.06
F3G3IK3HJ679,CKTiEGaIRVPU,r2e5TlYWDPBS,31.32,58.61,89.93
aVrhvL8cYMMU,ThFhIIi0oWd4,MzglQpTRHvOK,51.63,2.46,54.09
3lR5gXgRQ1Mb,Emm2A20yKUrJ,iIzRFCrV5CEy,75.25,12,87.25
ivRXCP2F9QhQ,CmNuLTfTF12l,hd6t04omaVjn,231.27,61.93,293.2
g2em2Gy3C1LO,9nNkcIAPOZHT,oI8R7WsNWWBc,419.9,20.9,440.8
0yONiyoH58oS,QjLhzVr7wt9V,nOpV5DDruGvj,68.2,47.55,115.75
2yBLSc0FFw8j,xnCui1Q4Zfoz,ruq0u2ZpAMDr,127.77,55.95,183.72
d5TuWe9tgJy2,kktXNGIh1TrV,3EIRvF91uvoZ,2799.65,73.56,2873.21
84cG7grnU3ir,TRh96FQ8zGvM,6F1OutNfSmRE,94.99,21.83,116.82
LbwUzjXC3ZPK,20FNoqVagwUj,cc5CiZSOFEF6,151.98,43.63,195.61
Irf7XIdAjydP,XF87zbLMuPjO,INwQcGqoPZrs,214,51.45,265.45
T655WOoYUkXB,EYEzM1t9LJ3A,regXXvWjzQLh,42.79,222.38,265.17
Pzu4YqrZK9Ig,q9SKX4ppGCQe,VbjjOcDj2sUH,46.2,30.24,76.44
EqJEW7LtYghO,FP9wdR0BvLeW,IHL7YQnnU4LS,820,80.87,900.87
H5d3ZGL6ng6v,cQW0QbebODEH,OdnRCxXEzI4n,34,100.14,134.14
21T2nWsExwlQ,tLPDh7Reg1Tf,WC3AzGT7OMa6,31.46,8.24,39.7
24PZpF7eQREt,smAsM5l7gSXP,Uhxp4jLBVzJq,128.99,38.45,167.44
xlP9L169AWvz,9NwzO0Pm0fDM,r7VxefoTVHbb,2899,39.32,2938.32
fY71m750JZHx,4WpxUyrSqkaE,HQ4j3Fr6B61e,749.9,63.92,813.82
wJFZ6PFVfB3x,r2H5fqpiXVrc,lnvB1XSo3zwf,106.3,3.81,110.11
LMkKoAvMYqci,aYB3IFCRW95p,YVBAT3QqF9Qj,389.89,45.85,435.74
ECKH58uIYkUI,6lqYiC1kC4WA,qI9UblMbsm1o,588.5,27.8,616.3
DRAJaICJA6I7,xHJq3oOtWhz4,WNQeplAutf3H,84.55,56.84,141.39
L5bORGbxqToN,WjtyYFFafZO0,0Mzbc3aACMOQ,41.98,25.37,67.35
nD0qMThz6cbI,hoQovJHfjQLK,9mUBYR4LiO1Z,33.41,59.91,93.32
N8ueBRchnupr,x2473gHktSB1,VjbLhhR5I7ly,465.52,36.51,502.03
CM4HGXbP3SnK,rCGk3wgcBYnh,PajbyLRnTzGg,114.62,6.38,121
tbY2D3H2RO3w,KVWfcApWMsPn,4cJY064rRFhL,72.99,44.42,117.41
wQo9RBSjfHp0,wZzyaBtxT465,79fGAMNBDzTH,314.8,6.87,321.67
faiCuQTYMtGg,4L0xZgeA9HHS,p2pT0lF4oGjD,867.77,41.41,909.18
dq4qP0Xb0mCB,QWaws5EnTx6p,Xuc12twC4Fsy,42.89,20.9,63.79
f5k3vayKzD5C,GoWu7m0fsQmB,5Ja2lH0N2OZt,23.95,78.84,102.79
BrURTz5mtRVY,RDgmwUSD2Zvp,XEurPdGwwrtN,639,56.11,695.11
pKdnEKf5XsIz,uxdyBzsEist4,yGbPyLPc8PmT,135,35.88,170.88
6bXT214oObvf,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,25.85,43.8
66Q05WpnD38H,tJp6qQVFaMiN,RKad98cTxhSb,56.89,11.4,68.29
FtUc1Lv1uuvq,OvFwA1qpqUZo,5TrVV812wZ9a,60.99,65.58,126.57
pXwy9ztVNx46,0TeOsTljJM6v,tjn9TXOjEGlU,18.69,50.28,68.97
TEkQIOyJZPtt,BDVo2iX3JNPF,yGbPyLPc8PmT,2130,56.66,2186.66
KjRZnnzLRjWN,Sjz1dRqVZf32,QZGYZHmzukoV,31.46,26.72,58.18
8RO2puCs3Jfq,kpaWBO7LJ3AD,0TGBD26I0208,718.9,6.08,724.98
ziD1M87AHtaM,hn7szEJHw5LE,2Vzr14MB7bRD,966.9,96.28,1063.18
32IveJYpCkDH,FVUGIZeUnbcd,m6IJZtqbZBZn,779.9,2.18,782.08
yp7uWFsJz4PF,xAU5QJnI3NSi,TuPm19CMKvrM,117.56,29.99,147.55
vPAJTOXv8S3n,AkRhmc1zFg56,bI5cDrYjs9Qa,16.89,30.66,47.55
so7H4BUmkf8z,73uQBJwdsh9g,7afyCfXk0O0m,389.89,7.01,396.9
HX59wzMXtnEt,zmlBaWwZ31tJ,kT4UPkqxjZhU,319.29,56.65,375.94
l8THToO2bzsG,Tm7WGjWVX9Cm,lXgFIHCZtrfT,37.84,15.93,53.77
OtQXU6dnwS9c,uhR7YKVFm3CF,K0qPVGdA91KO,1589,30.66,1619.66
7VUlUxXfXd3Q,DGNssbhrjQsb,4cyCNWR4vh3z,167,140.52,307.52
gHK4TQ3fAk9R,IEKTCszkrlqY,I4ffj2osK42R,17.95,31.8,49.75
KyPujn1sxkv6,pRjpBWnmtxkl,ssL5o10ng6Eb,60.09,13.32,73.41
W2Ul00iLnYH7,kobxjmUtFa9l,CHcF5bHLa7jn,367,34.33,401.33
To5NetRLBaf4,dAz11YkQkoue,TuPm19CMKvrM,167,32.34,199.34
OHMl1G19AefB,pjN8SsOvmmG7,Ld5BbJbgEpJp,2130,38.98,2168.98
61pG0fOqmdAa,2gxkQIcwclL7,7mz5rcOWkZFW,77.07,57.11,134.18
quO3lxW68cQi,jumeC70pFM44,yGbPyLPc8PmT,2899,20.9,2919.9
0kDQpkDDGTix,sNiDHeSTg3RF,nQlmkVGs3xYh,139.2,17.63,156.83
